frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
-2,NC_073270.2,11521096,11521100,-,4,75.0,25.0
-2,NC_073270.2,11522431,11522537,-,106,56.604,43.396
-1,NC_073270.2,11522987,11523066,-,79,51.899,48.101
-1,NC_073270.2,11523334,11523360,-,26,61.538,38.462
-2,NC_073270.2,11527174,11527286,-,112,48.214,51.786
-3,NC_073270.2,11529441,11529460,-,19,36.842,63.158
-3,NC_073270.2,11534707,11534857,-,150,40.0,60.0
-2,NC_073270.2,11543699,11543723,-,24,70.833,29.167
-1,NC_073270.2,11544231,11544339,-,108,82.407,17.593
-3,NC_073270.2,1155240,1155352,-,112,61.607,38.393
-3,NC_073270.2,1155235,1155352,-,117,62.393,37.607
-1,NC_073270.2,1159914,1160157,-,243,71.193,28.807
-3,NC_073270.2,11878447,11878489,-,42,42.857,57.143
3,NC_073270.2,1194965,1195050,+,85,49.412,50.588
1,NC_073270.2,1203258,1203320,+,62,29.032,70.968
1,NC_073270.2,1244385,1244524,+,139,48.201,51.799
2,NC_073270.2,1247302,1247316,+,14,35.714,64.286
2,NC_073270.2,1259512,1259573,+,61,52.459,47.541
2,NC_073270.2,1260682,1260804,+,122,46.721,53.279
2,NC_073270.2,12764365,12764702,+,337,56.38,43.62
2,NC_073270.2,12792241,12792351,+,110,38.182,61.818
2,NC_073270.2,12792241,12792293,+,52,36.538,63.462
2,NC_073270.2,12792241,12792476,+,235,39.149,60.851
3,NC_073270.2,12793085,12793103,+,18,38.889,61.111
1,NC_073270.2,12793710,12793735,+,25,32.0,68.0
1,NC_073270.2,12793710,12793771,+,61,40.984,59.016
2,NC_073270.2,12796555,12796651,+,96,33.333,66.667
2,NC_073270.2,1302301,1302359,+,58,58.621,41.379
2,NC_073270.2,1304344,1304379,+,35,37.143,62.857
1,NC_073270.2,1332687,1332847,+,160,51.875,48.125
3,NC_073270.2,1342886,1342915,+,29,51.724,48.276
-2,NC_073270.2,1355084,1355219,-,135,57.778,42.222
-3,NC_073270.2,1355084,1355293,-,209,54.067,45.933
-3,NC_073270.2,1359883,1360075,-,192,53.646,46.354
-1,NC_073270.2,1360677,1360833,-,156,66.026,33.974
-2,NC_073270.2,1360943,1361036,-,93,67.742,32.258
-3,NC_073270.2,1361181,1361230,-,49,65.306,34.694
-3,NC_073270.2,1362229,1362274,-,45,66.667,33.333
-2,NC_073270.2,1362974,1363208,-,234,80.342,19.658
-2,NC_073270.2,1367528,1367741,-,213,57.746,42.254
-2,NC_073270.2,1367620,1367741,-,121,61.983,38.017
-1,NC_073270.2,1372689,1372779,-,90,48.889,51.111
-2,NC_073270.2,1373409,1373441,-,32,50.0,50.0
-1,NC_073270.2,1373442,1373691,-,249,56.225,43.775
-1,NC_073270.2,1373712,1373832,-,120,52.5,47.5
-3,NC_073270.2,1373719,1373923,-,204,56.863,43.137
3,NC_073270.2,1385348,1385466,+,118,44.068,55.932
3,NC_073270.2,13894676,13894713,+,37,56.757,43.243
2,NC_073270.2,13934479,13934531,+,52,34.615,65.385
3,NC_073270.2,13958975,13958979,+,4,75.0,25.0
2,NC_073270.2,13961023,13961068,+,45,51.111,48.889
1,NC_073270.2,13977732,13977794,+,62,38.71,61.29
2,NC_073270.2,13980106,13980194,+,88,39.773,60.227
1,NC_073270.2,13996665,13996769,+,104,29.808,70.192
1,NC_073270.2,14004081,14004159,+,78,46.154,53.846
1,NC_073270.2,14013360,14013403,+,43,34.884,65.116
1,NC_073270.2,14040729,14040836,+,107,47.664,52.336
1,NC_073270.2,14046684,14046834,+,150,26.0,74.0
3,NC_073270.2,14051543,14051583,+,40,40.0,60.0
2,NC_073270.2,14107843,14108411,+,568,79.754,20.246
1,NC_073270.2,1414314,1414507,+,193,82.383,17.617
2,NC_073270.2,14167045,14167055,+,10,40.0,60.0
2,NC_073270.2,14175895,14175972,+,77,50.649,49.351
2,NC_073270.2,14179795,14179842,+,47,36.17,63.83
1,NC_073270.2,14186307,14186417,+,110,59.091,40.909
-2,NC_073270.2,14279027,14279132,-,105,58.095,41.905
-1,NC_073270.2,14306129,14306160,-,31,38.71,61.29
-2,NC_073270.2,14323828,14323856,-,28,35.714,64.286
2,NC_073270.2,1436002,1436018,+,16,68.75,31.25
3,NC_073270.2,1436033,1436076,+,43,69.767,30.233
-2,NC_073270.2,14371924,14371982,-,58,41.379,58.621
-1,NC_073270.2,1437846,1437870,-,24,54.167,45.833
2,NC_073270.2,1438780,1438856,+,76,59.211,40.789
-1,NC_073270.2,14417061,14417091,-,30,23.333,76.667
-1,NC_073270.2,14417061,14417091,-,30,23.333,76.667
-3,NC_073270.2,14422693,14422792,-,99,40.404,59.596
-3,NC_073270.2,14447673,14447719,-,46,8.696,91.304
-1,NC_073270.2,14458246,14458449,-,203,28.571,71.429
-2,NC_073270.2,14469604,14469731,-,127,26.772,73.228
-1,NC_073270.2,14475924,14475948,-,24,37.5,62.5
-1,NC_073270.2,14513828,14513880,-,52,25.0,75.0
-2,NC_073270.2,14518655,14518664,-,9,44.444,55.556
-3,NC_073270.2,14609500,14609521,-,21,23.81,76.19
-1,NC_073270.2,14611824,14611923,-,99,38.384,61.616
-2,NC_073270.2,14613292,14613326,-,34,41.176,58.824
-3,NC_073270.2,14622760,14622790,-,30,13.333,86.667
-2,NC_073270.2,14628127,14628194,-,67,28.358,71.642
-2,NC_073270.2,14653951,14654030,-,79,29.114,70.886
-3,NC_073270.2,14661127,14661130,-,3,33.333,66.667
-2,NC_073270.2,14664210,14664236,-,26,15.385,84.615
-1,NC_073270.2,14665672,14665701,-,29,31.034,68.966
-1,NC_073270.2,14669466,14669571,-,105,30.476,69.524
-3,NC_073270.2,14670471,14670481,-,10,40.0,60.0
-1,NC_073270.2,14677320,14677329,-,9,11.111,88.889
2,NC_073270.2,14679127,14679233,+,106,54.717,45.283
1,NC_073270.2,14681445,14681470,+,25,56.0,44.0
2,NC_073270.2,14682688,14682748,+,60,28.333,71.667
1,NC_073270.2,14687307,14687347,+,40,37.5,62.5
2,NC_073270.2,14687332,14687387,+,55,36.364,63.636
3,NC_073270.2,14692586,14692613,+,27,22.222,77.778
1,NC_073270.2,14695548,14695636,+,88,13.636,86.364
1,NC_073270.2,14695548,14695678,+,130,19.231,80.769
2,NC_073270.2,14695861,14695967,+,106,32.075,67.925
2,NC_073270.2,14708530,14708538,+,8,37.5,62.5
3,NC_073270.2,14710526,14710594,+,68,41.176,58.824
1,NC_073270.2,14710938,14711006,+,68,27.941,72.059
2,NC_073270.2,14711167,14711249,+,82,29.268,70.732
-1,NC_073270.2,14743953,14743974,-,21,52.381,47.619
-1,NC_073270.2,14743956,14743974,-,18,50.0,50.0
-2,NC_073270.2,14753812,14753846,-,34,23.529,76.471
-1,NC_073270.2,14759639,14759670,-,31,38.71,61.29
-2,NC_073270.2,14759912,14759984,-,72,43.056,56.944
2,NC_073270.2,1475974,1476104,+,130,50.0,50.0
-3,NC_073270.2,14761248,14761255,-,7,28.571,71.429
-2,NC_073270.2,14763968,14763986,-,18,33.333,66.667
-2,NC_073270.2,14771954,14771975,-,21,47.619,52.381
-3,NC_073270.2,14780490,14780518,-,28,35.714,64.286
1,NC_073270.2,1479300,1479379,+,79,60.759,39.241
-3,NC_073270.2,14807927,14807932,-,5,40.0,60.0
-3,NC_073270.2,14813091,14813137,-,46,19.565,80.435
3,NC_073270.2,1484273,1484300,+,27,62.963,37.037
-1,NC_073270.2,14855102,14855121,-,19,26.316,73.684
-2,NC_073270.2,14889794,14889800,-,6,50.0,50.0
1,NC_073270.2,14894922,14895016,+,94,64.894,35.106
2,NC_073270.2,14901499,14901540,+,41,29.268,70.732
1,NC_073270.2,1496757,1496854,+,97,70.103,29.897
1,NC_073270.2,1497777,1497971,+,194,51.546,48.454
1,NC_073270.2,1497777,1497920,+,143,52.448,47.552
3,NC_073270.2,1498412,1498502,+,90,52.222,47.778
2,NC_073270.2,14984743,14984808,+,65,15.385,84.615
1,NC_073270.2,1505619,1505640,+,21,66.667,33.333
2,NC_073270.2,1505767,1505846,+,79,62.025,37.975
3,NC_073270.2,1505891,1505934,+,43,67.442,32.558
1,NC_073270.2,1507248,1507465,+,217,61.751,38.249
2,NC_073270.2,1507576,1507676,+,100,66.0,34.0
2,NC_073270.2,1508863,1508960,+,97,79.381,20.619
2,NC_073270.2,1508863,1508869,+,6,83.333,16.667
3,NC_073270.2,1510139,1510241,+,102,61.765,38.235
3,NC_073270.2,1515974,1516008,+,34,55.882,44.118
1,NC_073270.2,1517163,1517182,+,19,68.421,31.579
2,NC_073270.2,1517551,1517642,+,91,72.527,27.473
-2,NC_073270.2,15228752,15228791,-,39,46.154,53.846
-1,NC_073270.2,1527514,1527600,-,86,56.977,43.023
-2,NC_073270.2,1527965,1527992,-,27,55.556,44.444
-3,NC_073270.2,1529060,1529122,-,62,58.065,41.935
-1,NC_073270.2,1530361,1530405,-,44,43.182,56.818
-2,NC_073270.2,1530715,1530761,-,46,54.348,45.652
-1,NC_073270.2,1533830,1533927,-,97,47.423,52.577
-3,NC_073270.2,1536819,1536883,-,64,45.312,54.688
1,NC_073270.2,15392352,15392357,+,5,60.0,40.0
-1,NC_073270.2,1550949,1551129,-,180,85.0,15.0
1,NC_073270.2,15584934,15584960,+,26,38.462,61.538
-3,NC_073270.2,1572690,1572739,-,49,46.939,53.061
-1,NC_073270.2,1575050,1575099,-,49,34.694,65.306
-2,NC_073270.2,1576170,1576391,-,221,47.059,52.941
-3,NC_073270.2,1578478,1578517,-,39,33.333,66.667
-1,NC_073270.2,1580916,1580931,-,15,20.0,80.0
-3,NC_073270.2,1584355,1584382,-,27,55.556,44.444
-1,NC_073270.2,1586325,1586328,-,3,66.667,33.333
-1,NC_073270.2,1588485,1588536,-,51,27.451,72.549
-2,NC_073270.2,1593771,1593803,-,32,37.5,62.5
-3,NC_073270.2,1597081,1597132,-,51,52.941,47.059
2,NC_073270.2,16127548,16127619,+,71,25.352,74.648
2,NC_073270.2,16328452,16328525,+,73,28.767,71.233
2,NC_073270.2,16396543,16396605,+,62,38.71,61.29
-2,NC_073270.2,166288,166328,-,40,42.5,57.5
3,NC_073270.2,16781783,16781929,+,146,28.082,71.918
2,NC_073270.2,16829047,16829106,+,59,28.814,71.186
1,NC_073270.2,16833156,16833305,+,149,50.336,49.664
3,NC_073270.2,16863290,16863370,+,80,36.25,63.75
3,NC_073270.2,16873151,16873222,+,71,35.211,64.789
2,NC_073270.2,16882441,16882446,+,5,60.0,40.0
2,NC_073270.2,16882747,16882785,+,38,42.105,57.895
-1,NC_073270.2,1692477,1692582,-,105,44.762,55.238
1,NC_073270.2,16937124,16937171,+,47,46.809,53.191
1,NC_073270.2,16937124,16937165,+,41,43.902,56.098
3,NC_073270.2,16940504,16940539,+,35,20.0,80.0
2,NC_073270.2,16945705,16945752,+,47,34.043,65.957
2,NC_073270.2,16945705,16945755,+,50,36.0,64.0
-3,NC_073270.2,1698067,1698163,-,96,89.583,10.417
-3,NC_073270.2,17160238,17160256,-,18,50.0,50.0
-1,NC_073270.2,17199750,17199816,-,66,28.788,71.212
-2,NC_073270.2,17259896,17259929,-,33,27.273,72.727
-1,NC_073270.2,17261008,17261076,-,68,45.588,54.412
-2,NC_073270.2,17263653,17263727,-,74,39.189,60.811
-1,NC_073270.2,17269405,17269431,-,26,46.154,53.846
-3,NC_073270.2,17270990,17271022,-,32,21.875,78.125
-1,NC_073270.2,17271373,17271423,-,50,48.0,52.0
-3,NC_073270.2,17295588,17295616,-,28,28.571,71.429
-2,NC_073270.2,17316511,17316575,-,64,35.938,64.062
-3,NC_073270.2,17318275,17318302,-,27,40.741,59.259
-3,NC_073270.2,17319253,17319259,-,6,33.333,66.667
-1,NC_073270.2,174012,174033,-,21,57.143,42.857
-2,NC_073270.2,17384096,17384153,-,57,26.316,73.684
-3,NC_073270.2,17394153,17394199,-,46,30.435,69.565
-1,NC_073270.2,17395460,17395527,-,67,29.851,70.149
-1,NC_073270.2,17395797,17395869,-,72,33.333,66.667
-1,NC_073270.2,17397704,17397738,-,34,41.176,58.824
-1,NC_073270.2,17401129,17401137,-,8,12.5,87.5
-1,NC_073270.2,17402529,17402562,-,33,51.515,48.485
-2,NC_073270.2,17405255,17405288,-,33,33.333,66.667
-3,NC_073270.2,17418017,17418043,-,26,38.462,61.538
2,NC_073270.2,1742218,1742555,+,337,62.315,37.685
-2,NC_073270.2,17461457,17461460,-,3,100.0,0.0
-2,NC_073270.2,1755157,1755263,-,106,64.151,35.849
1,NC_073270.2,17622108,17622205,+,97,32.99,67.01
1,NC_073270.2,17622639,17622665,+,26,30.769,69.231
1,NC_073270.2,17627862,17627872,+,10,30.0,70.0
3,NC_073270.2,17631365,17631476,+,111,27.928,72.072
3,NC_073270.2,17638994,17639046,+,52,40.385,59.615
2,NC_073270.2,17639494,17639511,+,17,23.529,76.471
1,NC_073270.2,17641680,17641726,+,46,30.435,69.565
-1,NC_073270.2,1765116,1765341,-,225,79.111,20.889
2,NC_073270.2,1782475,1782574,+,99,32.323,67.677
3,NC_073270.2,1798193,1798328,+,135,51.111,48.889
1,NC_073270.2,18114960,18115048,+,88,55.682,44.318
2,NC_073270.2,18147652,18147683,+,31,48.387,51.613
2,NC_073270.2,18245974,18246056,+,82,32.927,67.073
2,NC_073270.2,18248194,18248261,+,67,37.313,62.687
2,NC_073270.2,18256804,18257046,+,242,55.785,44.215
3,NC_073270.2,18296939,18297021,+,82,46.341,53.659
3,NC_073270.2,18317180,18317204,+,24,33.333,66.667
1,NC_073270.2,18324345,18324599,+,254,51.969,48.031
2,NC_073270.2,18341611,18341639,+,28,75.0,25.0
2,NC_073270.2,18344200,18344276,+,76,46.053,53.947
3,NC_073270.2,18353090,18353255,+,165,47.273,52.727
2,NC_073270.2,18370063,18370171,+,108,53.704,46.296
-2,NC_073270.2,18383605,18383642,-,37,37.838,62.162
-2,NC_073270.2,18385599,18385637,-,38,47.368,52.632
-1,NC_073270.2,18387621,18387666,-,45,53.333,46.667
-3,NC_073270.2,18397555,18397678,-,123,56.098,43.902
-2,NC_073270.2,18400631,18400841,-,210,51.905,48.095
-2,NC_073270.2,18403379,18403472,-,93,58.065,41.935
-3,NC_073270.2,18413422,18413566,-,144,40.972,59.028
-3,NC_073270.2,18413462,18413566,-,104,42.308,57.692
-3,NC_073270.2,18419947,18420073,-,126,76.19,23.81
1,NC_073270.2,18458691,18458761,+,70,75.714,24.286
2,NC_073270.2,18493117,18493153,+,36,30.556,69.444
2,NC_073270.2,18495616,18495639,+,23,34.783,65.217
-3,NC_073270.2,18502807,18502885,-,78,69.231,30.769
-3,NC_073270.2,18503491,18503764,-,273,64.103,35.897
-3,NC_073270.2,18503497,18503764,-,267,64.419,35.581
-2,NC_073270.2,18504140,18504203,-,63,53.968,46.032
-2,NC_073270.2,18504140,18504203,-,63,53.968,46.032
-2,NC_073270.2,18504620,18504764,-,144,63.889,36.111
-3,NC_073270.2,18505438,18505534,-,96,61.458,38.542
-3,NC_073270.2,18507265,18507388,-,123,48.78,51.22
-2,NC_073270.2,18508322,18508385,-,63,61.905,38.095
-3,NC_073270.2,18509401,18509740,-,339,65.192,34.808
-3,NC_073270.2,18510148,18510175,-,27,48.148,51.852
-2,NC_073270.2,1851278,1851347,-,69,66.667,33.333
-1,NC_073270.2,18513240,18513558,-,318,61.006,38.994
-2,NC_073270.2,18514173,18514199,-,26,65.385,34.615
-1,NC_073270.2,18515964,18516003,-,39,51.282,48.718
-3,NC_073270.2,18516264,18516346,-,82,57.317,42.683
-3,NC_073270.2,1851863,1851958,-,95,63.158,36.842
-3,NC_073270.2,18517783,18517834,-,51,70.588,29.412
-1,NC_073270.2,18521440,18521451,-,11,54.545,45.455
-3,NC_073270.2,18523495,18523627,-,132,53.03,46.97
-2,NC_073270.2,18524555,18524690,-,135,64.444,35.556
-3,NC_073270.2,18530952,18531121,-,169,57.396,42.604
-1,NC_073270.2,1854051,1854099,-,48,56.25,43.75
-3,NC_073270.2,18548650,18548674,-,24,54.167,45.833
-3,NC_073270.2,18548650,18548674,-,24,54.167,45.833
-1,NC_073270.2,1855899,1855980,-,81,61.728,38.272
3,NC_073270.2,18601649,18601689,+,40,50.0,50.0
2,NC_073270.2,18616855,18616934,+,79,56.962,43.038
2,NC_073270.2,18627451,18627587,+,136,57.353,42.647
-2,NC_073270.2,18832193,18832208,-,15,46.667,53.333
-1,NC_073270.2,18832961,18832980,-,19,31.579,68.421
-3,NC_073270.2,18837391,18837403,-,12,33.333,66.667
-1,NC_073270.2,18838849,18838887,-,38,26.316,73.684
-1,NC_073270.2,18839948,18840027,-,79,43.038,56.962
-2,NC_073270.2,18842457,18842585,-,128,45.312,54.688
-2,NC_073270.2,18843815,18843914,-,99,54.545,45.455
-2,NC_073270.2,18843863,18843914,-,51,54.902,45.098
-1,NC_073270.2,18845214,18845253,-,39,35.897,64.103
-2,NC_073270.2,18845214,18845492,-,278,37.41,62.59
-3,NC_073270.2,18846757,18846778,-,21,28.571,71.429
-1,NC_073270.2,18858165,18858435,-,270,77.407,22.593
1,NC_073270.2,18862422,18862454,+,32,43.75,56.25
2,NC_073270.2,18865237,18865443,+,206,39.806,60.194
2,NC_073270.2,18877822,18877861,+,39,38.462,61.538
3,NC_073270.2,18879611,18879649,+,38,44.737,55.263
-1,NC_073270.2,18915182,18915300,-,118,51.695,48.305
-1,NC_073270.2,18931584,18931644,-,60,68.333,31.667
-1,NC_073270.2,18931509,18931644,-,135,64.444,35.556
-2,NC_073270.2,1894703,1894793,-,90,48.889,51.111
-2,NC_073270.2,18946708,18946877,-,169,74.556,25.444
-1,NC_073270.2,18947466,18947670,-,204,79.412,20.588
2,NC_073270.2,1899322,1899415,+,93,50.538,49.462
2,NC_073270.2,1899322,1899512,+,190,53.684,46.316
3,NC_073270.2,19031894,19032102,+,208,75.481,24.519
1,NC_073270.2,19036611,19036786,+,175,50.286,49.714
1,NC_073270.2,19039323,19039343,+,20,35.0,65.0
2,NC_073270.2,19044856,19044935,+,79,45.57,54.43
3,NC_073270.2,19053194,19053212,+,18,38.889,61.111
3,NC_073270.2,19055819,19055926,+,107,37.383,62.617
3,NC_073270.2,19055819,19055929,+,110,38.182,61.818
2,NC_073270.2,19056460,19056483,+,23,43.478,56.522
2,NC_073270.2,19077202,19077235,+,33,42.424,57.576
1,NC_073270.2,19077600,19077647,+,47,38.298,61.702
3,NC_073270.2,19078694,19078720,+,26,42.308,57.692
1,NC_073270.2,19081116,19081408,+,292,37.329,62.671
1,NC_073270.2,19195782,19195813,+,31,41.935,58.065
1,NC_073270.2,19195782,19195888,+,106,47.17,52.83
1,NC_073270.2,19203480,19203505,+,25,52.0,48.0
1,NC_073270.2,19203480,19203511,+,31,51.613,48.387
2,NC_073270.2,19204117,19204122,+,5,80.0,20.0
2,NC_073270.2,19204525,19204530,+,5,20.0,80.0
1,NC_073270.2,19208031,19208104,+,73,42.466,57.534
2,NC_073270.2,19212841,19212897,+,56,53.571,46.429
2,NC_073270.2,19212841,19212900,+,59,52.542,47.458
2,NC_073270.2,19212841,19212965,+,124,54.032,45.968
-3,NC_073270.2,19276406,19276459,-,53,47.17,52.83
-2,NC_073270.2,19276932,19276964,-,32,43.75,56.25
-1,NC_073270.2,19281669,19281735,-,66,48.485,51.515
-3,NC_073270.2,19282300,19282321,-,21,47.619,52.381
-1,NC_073270.2,1928369,1928550,-,181,64.641,35.359
-3,NC_073270.2,19285638,19285705,-,67,46.269,53.731
-2,NC_073270.2,19286177,19286333,-,156,47.436,52.564
-1,NC_073270.2,19288374,19288377,-,3,33.333,66.667
-2,NC_073270.2,19290454,19290557,-,103,38.835,61.165
-2,NC_073270.2,1929663,1929977,-,314,55.096,44.904
-1,NC_073270.2,19307394,19307457,-,63,41.27,58.73
-1,NC_073270.2,19319175,19319253,-,78,34.615,65.385
-3,NC_073270.2,19325770,19325848,-,78,35.897,64.103
-3,NC_073270.2,19335485,19335532,-,47,51.064,48.936
-2,NC_073270.2,1934156,1934285,-,129,64.341,35.659
-1,NC_073270.2,19344794,19344861,-,67,23.881,76.119
-1,NC_073270.2,19344737,19344861,-,124,32.258,67.742
-1,NC_073270.2,19347400,19347474,-,74,24.324,75.676
-1,NC_073270.2,19352342,19352436,-,94,34.043,65.957
-3,NC_073270.2,1935600,1935622,-,22,45.455,54.545
-3,NC_073270.2,19357282,19357438,-,156,34.615,65.385
-3,NC_073270.2,19357381,19357438,-,57,17.544,82.456
2,NC_073270.2,19359358,19359545,+,187,69.519,30.481
2,NC_073270.2,19360882,19360981,+,99,34.343,65.657
3,NC_073270.2,19365377,19365434,+,57,26.316,73.684
2,NC_073270.2,19367068,19367118,+,50,26.0,74.0
2,NC_073270.2,19375492,19375532,+,40,12.5,87.5
-1,NC_073270.2,19382714,19382763,-,49,38.776,61.224
-1,NC_073270.2,19383205,19383225,-,20,35.0,65.0
-2,NC_073270.2,19386781,19386782,-,1,100.0,0.0
-2,NC_073270.2,19389209,19389434,-,225,64.444,35.556
-2,NC_073270.2,1939638,1939742,-,104,75.0,25.0
2,NC_073270.2,19402585,19402589,+,4,25.0,75.0
1,NC_073270.2,19403898,19403958,+,60,28.333,71.667
3,NC_073270.2,19407173,19407408,+,235,43.404,56.596
1,NC_073270.2,19416165,19416211,+,46,32.609,67.391
2,NC_073270.2,19416658,19416710,+,52,25.0,75.0
1,NC_073270.2,19417509,19417563,+,54,35.185,64.815
1,NC_073270.2,19419231,19419271,+,40,45.0,55.0
2,NC_073270.2,19422400,19422451,+,51,29.412,70.588
-1,NC_073270.2,1942734,1942872,-,138,60.87,39.13
3,NC_073270.2,19427363,19427424,+,61,44.262,55.738
3,NC_073270.2,19434035,19434066,+,31,51.613,48.387
1,NC_073270.2,19434630,19434789,+,159,47.17,52.83
3,NC_073270.2,19440353,19440360,+,7,42.857,57.143
2,NC_073270.2,19442656,19442834,+,178,50.0,50.0
-3,NC_073270.2,1944658,1944769,-,111,71.171,28.829
2,NC_073270.2,19446811,19446836,+,25,28.0,72.0
-3,NC_073270.2,1945114,1945153,-,39,56.41,43.59
1,NC_073270.2,19452357,19452394,+,37,32.432,67.568
2,NC_073270.2,19459123,19459217,+,94,71.277,28.723
3,NC_073270.2,19460912,19460974,+,62,25.806,74.194
3,NC_073270.2,19460912,19460977,+,65,26.154,73.846
3,NC_073270.2,19479458,19479711,+,253,75.494,24.506
2,NC_073270.2,19485313,19485360,+,47,42.553,57.447
1,NC_073270.2,19487490,19487628,+,138,51.449,48.551
2,NC_073270.2,19514047,19514136,+,89,38.202,61.798
3,NC_073270.2,19630214,19630395,+,181,37.017,62.983
-2,NC_073270.2,1966304,1966445,-,141,60.284,39.716
-3,NC_073270.2,19702418,19702540,-,122,50.82,49.18
2,NC_073270.2,19706116,19706126,+,10,50.0,50.0
-2,NC_073270.2,19722311,19722353,-,42,38.095,61.905
-2,NC_073270.2,19722311,19722353,-,42,38.095,61.905
3,NC_073270.2,20098193,20098407,+,214,63.551,36.449
-2,NC_073270.2,2010145,2010209,-,64,64.062,35.938
-3,NC_073270.2,2013798,2013925,-,127,55.906,44.094
-2,NC_073270.2,2016916,2017124,-,208,58.173,41.827
2,NC_073270.2,20167522,20167551,+,29,44.828,55.172
-3,NC_073270.2,2017740,2017882,-,142,52.817,47.183
2,NC_073270.2,20401765,20401842,+,77,46.753,53.247
2,NC_073270.2,20467129,20467154,+,25,52.0,48.0
3,NC_073270.2,20472578,20472598,+,20,50.0,50.0
-2,NC_073270.2,2051504,2052278,-,774,70.155,29.845
3,NC_073270.2,20540798,20540886,+,88,48.864,51.136
2,NC_073270.2,20555689,20555717,+,28,21.429,78.571
3,NC_073270.2,20563301,20563352,+,51,41.176,58.824
3,NC_073270.2,20569547,20569667,+,120,52.5,47.5
3,NC_073270.2,20571917,20571982,+,65,43.077,56.923
1,NC_073270.2,20572854,20572906,+,52,46.154,53.846
2,NC_073270.2,20580979,20581035,+,56,30.357,69.643
3,NC_073270.2,20586353,20586370,+,17,64.706,35.294
2,NC_073270.2,20605240,20605295,+,55,45.455,54.545
2,NC_073270.2,20608480,20608760,+,280,55.714,44.286
1,NC_073270.2,20645208,20645224,+,16,50.0,50.0
3,NC_073270.2,20645687,20645895,+,208,66.346,33.654
1,NC_073270.2,20687100,20687142,+,42,30.952,69.048
-2,NC_073270.2,20711387,20711420,-,33,63.636,36.364
1,NC_073270.2,20720511,20720556,+,45,53.333,46.667
1,NC_073270.2,20774385,20774419,+,34,38.235,61.765
1,NC_073270.2,20777292,20777311,+,19,42.105,57.895
1,NC_073270.2,20777292,20777347,+,55,60.0,40.0
3,NC_073270.2,20823680,20823717,+,37,54.054,45.946
3,NC_073270.2,20844677,20844752,+,75,54.667,45.333
3,NC_073270.2,20844677,20844753,+,76,53.947,46.053
1,NC_073270.2,20852943,20853095,+,152,50.658,49.342
3,NC_073270.2,20858975,20858984,+,9,44.444,55.556
3,NC_073270.2,20862797,20862805,+,8,37.5,62.5
1,NC_073270.2,20877981,20878145,+,164,42.073,57.927
1,NC_073270.2,20877981,20878145,+,164,42.073,57.927
1,NC_073270.2,20880252,20880305,+,53,35.849,64.151
3,NC_073270.2,20884739,20884813,+,74,59.459,40.541
1,NC_073270.2,20888712,20888755,+,43,46.512,53.488
1,NC_073270.2,20905188,20905570,+,382,65.707,34.293
3,NC_073270.2,20910581,20910620,+,39,38.462,61.538
1,NC_073270.2,20914917,20914937,+,20,35.0,65.0
2,NC_073270.2,20920648,20920651,+,3,33.333,66.667
1,NC_073270.2,20921157,20921252,+,95,29.474,70.526
-1,NC_073270.2,20925681,20925693,-,12,16.667,83.333
-2,NC_073270.2,20927951,20928020,-,69,40.58,59.42
-1,NC_073270.2,20929722,20929743,-,21,23.81,76.19
-1,NC_073270.2,20933585,20933700,-,115,35.652,64.348
-2,NC_073270.2,20936031,20936033,-,2,50.0,50.0
-2,NC_073270.2,20936601,20936657,-,56,39.286,60.714
-1,NC_073270.2,20937516,20937579,-,63,41.27,58.73
-1,NC_073270.2,20938692,20938695,-,3,33.333,66.667
-1,NC_073270.2,20940546,20940702,-,156,67.949,32.051
2,NC_073270.2,20940574,20940632,+,58,74.138,25.862
3,NC_073270.2,20944688,20944692,+,4,0.0,100.0
2,NC_073270.2,20958742,20958832,+,90,36.667,63.333
1,NC_073270.2,20962221,20962246,+,25,48.0,52.0
1,NC_073270.2,20963103,20963133,+,30,60.0,40.0
3,NC_073270.2,20963279,20963434,+,155,30.968,69.032
3,NC_073270.2,20978780,20978804,+,24,37.5,62.5
2,NC_073270.2,20986546,20986613,+,67,29.851,70.149
2,NC_073270.2,21030673,21030729,+,56,30.357,69.643
3,NC_073270.2,21040241,21040326,+,85,45.882,54.118
1,NC_073270.2,21047334,21047385,+,51,47.059,52.941
3,NC_073270.2,21068969,21068999,+,30,36.667,63.333
3,NC_073270.2,21072395,21072417,+,22,27.273,72.727
2,NC_073270.2,21080821,21080837,+,16,37.5,62.5
2,NC_073270.2,21081733,21081755,+,22,45.455,54.545
2,NC_073270.2,21109597,21109658,+,61,36.066,63.934
1,NC_073270.2,21127551,21127608,+,57,28.07,71.93
2,NC_073270.2,21132868,21133078,+,210,44.286,55.714
-1,NC_073270.2,21137642,21137673,-,31,41.935,58.065
-2,NC_073270.2,21140010,21140195,-,185,48.649,51.351
-2,NC_073270.2,21141140,21141203,-,63,47.619,52.381
3,NC_073270.2,21144335,21144393,+,58,37.931,62.069
3,NC_073270.2,21158519,21158554,+,35,42.857,57.143
2,NC_073270.2,21171655,21171681,+,26,42.308,57.692
2,NC_073270.2,21179716,21179777,+,61,44.262,55.738
3,NC_073270.2,21224159,21224180,+,21,47.619,52.381
2,NC_073270.2,21238930,21238964,+,34,41.176,58.824
1,NC_073270.2,21246789,21246979,+,190,81.053,18.947
