frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent,GC_stretch
-3,NC_072442.2,52157207,52157216,-,9,33.333,66.667,0.0
-1,NC_072442.2,52158862,52158883,-,21,47.619,52.381,0.0
-2,NC_072442.2,52163937,52163939,-,2,50.0,50.0,0.0
-2,NC_072442.2,52163937,52163939,-,2,50.0,50.0,0.0
-3,NC_072442.2,52174487,52174533,-,46,36.957,63.043,0.0
-2,NC_072442.2,52175343,52175374,-,31,41.935,58.065,0.0
-1,NC_072442.2,52176217,52176219,-,2,50.0,50.0,0.0
-2,NC_072442.2,52180794,52180804,-,10,30.0,70.0,0.0
-1,NC_072442.2,52181947,52181949,-,2,100.0,0.0,0.0
-2,NC_072442.2,52185300,52185319,-,19,52.632,47.368,0.0
-3,NC_072442.2,52187465,52187467,-,2,50.0,50.0,0.0
-2,NC_072442.2,52187820,52187822,-,2,100.0,0.0,0.0
-1,NC_072442.2,52189477,52189502,-,25,24.0,76.0,0.0
-2,NC_072442.2,52195137,52195204,-,67,47.761,52.239,0.0
-2,NC_072442.2,52201386,52201402,-,16,31.25,68.75,0.0
-1,NC_072442.2,52208539,52208564,-,25,36.0,64.0,0.0
-3,NC_072442.2,52223537,52223539,-,2,100.0,0.0,0.0
-1,NC_072442.2,52234216,52234409,-,193,31.606,68.394,0.0
1,NC_072442.2,52256716,52256727,+,11,63.636,36.364,0.0
1,NC_072442.2,52273418,52273419,+,1,100.0,0.0,0.0
1,NC_072442.2,52312820,52312821,+,1,100.0,0.0,0.0
2,NC_072442.2,52332379,52332409,+,30,60.0,40.0,0.0
1,NC_072442.2,52344221,52344396,+,175,45.714,54.286,0.0
1,NC_072442.2,52347301,52347357,+,56,42.857,57.143,0.0
3,NC_072442.2,52348488,52348613,+,125,56.8,43.2,0.0
1,NC_072442.2,52348488,52348575,+,87,58.621,41.379,0.0
-1,NC_072442.2,52380199,52380205,-,6,66.667,33.333,0.0
-3,NC_072442.2,52384268,52384278,-,10,60.0,40.0,0.0
-1,NC_072442.2,52385587,52385589,-,2,50.0,50.0,0.0
-3,NC_072442.2,52388687,52388689,-,2,50.0,50.0,0.0
1,NC_072442.2,52450028,52450029,+,1,100.0,0.0,0.0
3,NC_072442.2,52452405,52452443,+,38,63.158,36.842,0.0
1,NC_072442.2,52455328,52455333,+,5,60.0,40.0,0.0
1,NC_072442.2,52456212,52456299,+,87,58.621,41.379,0.0
2,NC_072442.2,52458712,52458856,+,144,63.194,36.806,0.0
1,NC_072442.2,52459320,52459395,+,75,64.0,36.0,0.0
2,NC_072442.2,52459990,52460050,+,60,55.0,45.0,0.0
2,NC_072442.2,52459990,52460050,+,60,55.0,45.0,0.0
2,NC_072442.2,52460829,52461037,+,208,59.135,40.865,0.0
2,NC_072442.2,52461421,52461562,+,141,58.156,41.844,0.0
3,NC_072442.2,52464303,52464989,+,686,61.224,38.776,0.0
1,NC_072442.2,52464753,52464840,+,87,70.115,29.885,0.0
2,NC_072442.2,52466145,52466146,+,1,100.0,0.0,0.0
1,NC_072442.2,52467424,52467429,+,5,60.0,40.0,0.0
2,NC_072442.2,52470990,52470991,+,1,100.0,0.0,0.0
3,NC_072442.2,52471439,52471541,+,102,51.961,48.039,0.0
3,NC_072442.2,52471871,52472003,+,132,46.97,53.03,0.0
2,NC_072442.2,52472157,52472158,+,1,100.0,0.0,0.0
2,NC_072442.2,52472706,52472707,+,1,100.0,0.0,0.0
-2,NC_072442.2,52480629,52480631,-,2,100.0,0.0,0.0
-3,NC_072442.2,52494704,52494906,-,202,62.871,37.129,0.0
-2,NC_072442.2,52524501,52524574,-,73,87.671,12.329,0.0
-2,NC_072442.2,52601190,52601199,-,9,44.444,55.556,0.0
-1,NC_072442.2,52601626,52601752,-,126,46.032,53.968,0.0
-1,NC_072442.2,52604527,52604567,-,40,35.0,65.0,0.0
-2,NC_072442.2,52605285,52605363,-,78,50.0,50.0,0.0
-1,NC_072442.2,52649494,52649530,-,36,36.111,63.889,0.0
-1,NC_072442.2,52650256,52650298,-,42,42.857,57.143,0.0
-2,NC_072442.2,52662279,52662358,-,79,35.443,64.557,0.0
-2,NC_072442.2,52664484,52664686,-,202,41.584,58.416,0.0
2,NC_072442.2,52704848,52704862,+,14,28.571,71.429,0.0
-3,NC_072442.2,52719764,52719821,-,57,52.632,47.368,0.0
-3,NC_072442.2,52739516,52739561,-,45,55.556,44.444,0.0
-3,NC_072442.2,52740845,52741098,-,253,56.126,43.874,0.0
-2,NC_072442.2,52785705,52785716,-,11,72.727,27.273,0.0
-2,NC_072442.2,52787238,52787273,-,35,40.0,60.0,0.0
-1,NC_072442.2,52789420,52789422,-,2,100.0,0.0,0.0
-3,NC_072442.2,52792979,52793010,-,31,54.839,45.161,0.0
-3,NC_072442.2,52794845,52794847,-,2,100.0,0.0,0.0
-3,NC_072442.2,52794845,52794847,-,2,100.0,0.0,0.0
-2,NC_072442.2,52808601,52808639,-,38,31.579,68.421,0.0
-2,NC_072442.2,52915263,52915311,-,48,62.5,37.5,0.0
-2,NC_072442.2,52926381,52926396,-,15,53.333,46.667,0.0
-2,NC_072442.2,52926681,52926683,-,2,100.0,0.0,0.0
-3,NC_072442.2,52929095,52929200,-,105,44.762,55.238,0.0
-1,NC_072442.2,53010925,53010944,-,19,36.842,63.158,0.0
-1,NC_072442.2,53016199,53016275,-,76,35.526,64.474,0.0
-3,NC_072442.2,53017829,53017854,-,25,28.0,72.0,0.0
-3,NC_072442.2,53024747,53024787,-,40,10.0,90.0,0.0
-3,NC_072442.2,53026391,53026393,-,2,100.0,0.0,0.0
-1,NC_072442.2,53034202,53034212,-,10,80.0,20.0,0.0
-3,NC_072442.2,53040710,53040740,-,30,40.0,60.0,0.0
-1,NC_072442.2,53043289,53043330,-,41,53.659,46.341,0.0
-1,NC_072442.2,53045110,53045112,-,2,50.0,50.0,0.0
-1,NC_072442.2,53048122,53048189,-,67,65.672,34.328,0.0
-3,NC_072442.2,53050523,53050541,-,18,50.0,50.0,0.0
-2,NC_072442.2,53059557,53059559,-,2,100.0,0.0,0.0
-3,NC_072442.2,53061479,53061481,-,2,50.0,50.0,0.0
-2,NC_072442.2,53065893,53065921,-,28,60.714,39.286,0.0
-1,NC_072442.2,53066779,53067055,-,276,50.725,49.275,0.0
-1,NC_072442.2,53066779,53066834,-,55,49.091,50.909,0.0
-1,NC_072442.2,53066779,53066834,-,55,49.091,50.909,0.0
-2,NC_072442.2,53068722,53068872,-,150,56.667,43.333,0.0
-1,NC_072442.2,53072125,53072209,-,84,51.19,48.81,0.0
-2,NC_072442.2,53085720,53085729,-,9,22.222,77.778,0.0
-3,NC_072442.2,53086076,53086613,-,537,48.045,51.955,0.0
-3,NC_072442.2,53089700,53089800,-,100,57.0,43.0,0.0
-3,NC_072442.2,53089700,53089800,-,100,57.0,43.0,0.0
-2,NC_072442.2,53095107,53095207,-,100,57.0,43.0,0.0
-3,NC_072442.2,53095280,53095542,-,262,56.489,43.511,0.0
-2,NC_072442.2,53104401,53104411,-,10,60.0,40.0,0.0
-2,NC_072442.2,53130243,53130334,-,91,37.363,62.637,0.0
-1,NC_072442.2,53132494,53132503,-,9,33.333,66.667,0.0
1,NC_072442.2,53151547,53151792,+,245,66.531,33.469,0.0
3,NC_072442.2,53152137,53152445,+,308,50.0,50.0,0.0
3,NC_072442.2,53152137,53152445,+,308,50.0,50.0,0.0
2,NC_072442.2,53153014,53153131,+,117,40.171,59.829,0.0
2,NC_072442.2,53157224,53157238,+,14,35.714,64.286,0.0
2,NC_072442.2,53158970,53159038,+,68,47.059,52.941,0.0
2,NC_072442.2,53190423,53190424,+,1,100.0,0.0,0.0
1,NC_072442.2,53192851,53192892,+,41,34.146,65.854,0.0
2,NC_072442.2,53196875,53196889,+,14,35.714,64.286,0.0
3,NC_072442.2,53199029,53199047,+,18,33.333,66.667,0.0
1,NC_072442.2,53201096,53201226,+,130,34.615,65.385,0.0
1,NC_072442.2,53202337,53202393,+,56,32.143,67.857,0.0
3,NC_072442.2,53203258,53203259,+,1,100.0,0.0,0.0
3,NC_072442.2,53213042,53213048,+,6,33.333,66.667,0.0
1,NC_072442.2,53213467,53213481,+,14,50.0,50.0,0.0
1,NC_072442.2,53220491,53220525,+,34,29.412,70.588,0.0
1,NC_072442.2,53224848,53224854,+,6,16.667,83.333,0.0
1,NC_072442.2,53225532,53225700,+,168,33.929,66.071,0.0
3,NC_072442.2,53228480,53228552,+,72,25.0,75.0,0.0
1,NC_072442.2,53256012,53256120,+,108,30.556,69.444,0.0
1,NC_072442.2,53256827,53256828,+,1,100.0,0.0,0.0
3,NC_072442.2,53258468,53258534,+,66,27.273,72.727,0.0
1,NC_072442.2,53264272,53264295,+,23,26.087,73.913,0.0
3,NC_072442.2,53264963,53265032,+,69,46.377,53.623,0.0
-3,NC_072442.2,54158813,54158815,-,2,100.0,0.0,0.0
-2,NC_072442.2,54230409,54230439,-,30,56.667,43.333,0.0
-3,NC_072442.2,54263477,54263479,-,2,100.0,0.0,0.0
-3,NC_072442.2,54322574,54322671,-,97,30.928,69.072,0.0
-1,NC_072442.2,54347869,54347884,-,15,33.333,66.667,0.0
-3,NC_072442.2,54350420,54350475,-,55,36.364,63.636,0.0
-3,NC_072442.2,54355133,54355328,-,195,61.538,38.462,0.0
-2,NC_072442.2,54428997,54429424,-,427,58.314,41.686,0.0
-3,NC_072442.2,54429653,54429713,-,60,61.667,38.333,0.0
-2,NC_072442.2,54429711,54429840,-,129,62.791,37.209,0.0
3,NC_072442.2,54822727,54822728,+,1,100.0,0.0,0.0
3,NC_072442.2,55377301,55377488,+,187,60.963,39.037,0.0
3,NC_072442.2,55377931,55377932,+,1,100.0,0.0,0.0
3,NC_072442.2,55378140,55378391,+,251,47.809,52.191,0.0
3,NC_072442.2,55379237,55379249,+,12,50.0,50.0,0.0
3,NC_072442.2,55380564,55380629,+,65,40.0,60.0,0.0
3,NC_072442.2,55381794,55381841,+,47,55.319,44.681,0.0
3,NC_072442.2,55383345,55383425,+,80,41.25,58.75,0.0
1,NC_072442.2,55384407,55384485,+,78,48.718,51.282,0.0
2,NC_072442.2,55395192,55395193,+,1,100.0,0.0,0.0
1,NC_072442.2,55395360,55395483,+,123,45.528,54.472,0.0
1,NC_072442.2,55396127,55396128,+,1,100.0,0.0,0.0
2,NC_072442.2,55397637,55397746,+,109,62.385,37.615,0.0
3,NC_072442.2,55400949,55400954,+,5,60.0,40.0,0.0
3,NC_072442.2,55405021,55405106,+,85,43.529,56.471,0.0
3,NC_072442.2,55406885,55407011,+,126,56.349,43.651,0.0
1,NC_072442.2,55407495,55407513,+,18,44.444,55.556,0.0
2,NC_072442.2,55407732,55407733,+,1,100.0,0.0,0.0
1,NC_072442.2,55408473,55408548,+,75,70.667,29.333,0.0
1,NC_072442.2,55408672,55408677,+,5,60.0,40.0,0.0
2,NC_072442.2,55409010,55409011,+,1,100.0,0.0,0.0
3,NC_072442.2,55409747,55409813,+,66,60.606,39.394,0.0
1,NC_072442.2,55410495,55410606,+,111,68.468,31.532,0.0
3,NC_072442.2,55411214,55411307,+,93,53.763,46.237,0.0
-1,NC_072442.2,55418389,55418431,-,42,45.238,54.762,0.0
-2,NC_072442.2,55423068,55423116,-,48,64.583,35.417,0.0
-1,NC_072442.2,55429018,55429020,-,2,100.0,0.0,0.0
-2,NC_072442.2,55429998,55430015,-,17,52.941,47.059,0.0
-3,NC_072442.2,55444127,55444189,-,62,53.226,46.774,0.0
-1,NC_072442.2,55446346,55446352,-,6,66.667,33.333,0.0
-2,NC_072442.2,55447116,55447118,-,2,100.0,0.0,0.0
-2,NC_072442.2,55450491,55450493,-,2,100.0,0.0,0.0
-2,NC_072442.2,55453314,55453316,-,2,50.0,50.0,0.0
-3,NC_072442.2,55453592,55453796,-,204,65.686,34.314,0.0
-3,NC_072442.2,55458659,55458867,-,208,53.846,46.154,0.0
-2,NC_072442.2,55459242,55459395,-,153,54.248,45.752,0.0
-3,NC_072442.2,55461896,55461924,-,28,50.0,50.0,0.0
-3,NC_072442.2,55473689,55473771,-,82,56.098,43.902,0.0
-2,NC_072442.2,55482807,55482809,-,2,100.0,0.0,0.0
-3,NC_072442.2,55486574,55486605,-,31,64.516,35.484,0.0
-1,NC_072442.2,55493548,55493550,-,2,100.0,0.0,0.0
-3,NC_072442.2,55505882,55505910,-,28,71.429,28.571,0.0
-3,NC_072442.2,55507391,55507443,-,52,53.846,46.154,0.0
-3,NC_072442.2,55612631,55612633,-,2,100.0,0.0,0.0
-1,NC_072442.2,55642465,55642501,-,36,50.0,50.0,0.0
-3,NC_072442.2,55644980,55644990,-,10,50.0,50.0,0.0
-2,NC_072442.2,55646634,55646644,-,10,70.0,30.0,0.0
-2,NC_072442.2,55649514,55649695,-,181,43.094,56.906,0.0
-3,NC_072442.2,55656842,55656858,-,16,43.75,56.25,0.0
-3,NC_072442.2,55658477,55658479,-,2,50.0,50.0,0.0
-1,NC_072442.2,55663762,55663919,-,157,57.325,42.675,0.0
-3,NC_072442.2,55666817,55666872,-,55,30.909,69.091,0.0
-1,NC_072442.2,55680184,55680190,-,6,50.0,50.0,0.0
-3,NC_072442.2,55685606,55685651,-,45,48.889,51.111,0.0
-3,NC_072442.2,56251250,56251275,-,25,60.0,40.0,0.0
-1,NC_072442.2,56261779,56261781,-,2,100.0,0.0,0.0
-1,NC_072442.2,56265706,56265719,-,13,38.462,61.538,0.0
-1,NC_072442.2,56277622,56277689,-,67,46.269,53.731,0.0
-2,NC_072442.2,56280627,56280651,-,24,37.5,62.5,0.0
-1,NC_072442.2,56283151,56283188,-,37,24.324,75.676,0.0
-2,NC_072442.2,56295339,56295367,-,28,42.857,57.143,0.0
-2,NC_072442.2,56309565,56309605,-,40,32.5,67.5,0.0
-2,NC_072442.2,56309565,56309605,-,40,32.5,67.5,0.0
-1,NC_072442.2,56335858,56335860,-,2,50.0,50.0,0.0
-2,NC_072442.2,56360760,56360778,-,18,22.222,77.778,0.0
-1,NC_072442.2,56372401,56372437,-,36,77.778,22.222,0.0
1,NC_072442.2,56400525,56400624,+,99,45.455,54.545,0.0
3,NC_072442.2,56401989,56402036,+,47,48.936,51.064,0.0
1,NC_072442.2,56402490,56402496,+,6,66.667,33.333,0.0
1,NC_072442.2,56408701,56408718,+,17,76.471,23.529,0.0
3,NC_072442.2,56409519,56409524,+,5,60.0,40.0,0.0
3,NC_072442.2,56409519,56409524,+,5,60.0,40.0,0.0
-1,NC_072442.2,56428429,56428499,-,70,47.143,52.857,0.0
-1,NC_072442.2,56448892,56448908,-,16,62.5,37.5,0.0
-3,NC_072442.2,56453876,56453898,-,22,68.182,31.818,0.0
-3,NC_072442.2,56457272,56457303,-,31,45.161,54.839,0.0
-2,NC_072442.2,56459139,56459185,-,46,56.522,43.478,0.0
-1,NC_072442.2,56460967,56461298,-,331,52.568,47.432,0.0
-3,NC_072442.2,56467337,56467419,-,82,56.098,43.902,0.0
-1,NC_072442.2,56484277,56484421,-,144,46.528,53.472,0.0
-2,NC_072442.2,56487333,56487335,-,2,100.0,0.0,0.0
-3,NC_072442.2,56495741,56495757,-,16,50.0,50.0,0.0
-1,NC_072442.2,56498206,56498219,-,13,38.462,61.538,0.0
-1,NC_072442.2,56503216,56503262,-,46,39.13,60.87,0.0
-3,NC_072442.2,56506373,56506446,-,73,52.055,47.945,0.0
-2,NC_072442.2,56508738,56508832,-,94,57.447,42.553,0.0
-3,NC_072442.2,56510048,56510050,-,2,100.0,0.0,0.0
-2,NC_072442.2,56521770,56521772,-,2,100.0,0.0,0.0
-2,NC_072442.2,56524848,56524861,-,13,53.846,46.154,0.0
-3,NC_072442.2,56527322,56527395,-,73,49.315,50.685,0.0
-2,NC_072442.2,56534127,56534269,-,142,45.775,54.225,0.0
-1,NC_072442.2,56551999,56552102,-,103,56.311,43.689,0.0
-3,NC_072442.2,56563871,56563947,-,76,59.211,40.789,0.0
-3,NC_072442.2,56564357,56564382,-,25,52.0,48.0,0.0
-1,NC_072442.2,56564902,56564918,-,16,37.5,62.5,0.0
-1,NC_072442.2,56572582,56572855,-,273,45.421,54.579,0.0
-2,NC_072442.2,56575287,56575417,-,130,57.692,42.308,0.0
-3,NC_072442.2,56585741,56585743,-,2,50.0,50.0,0.0
-2,NC_072442.2,56589747,56589862,-,115,35.652,64.348,0.0
-1,NC_072442.2,56599267,56599346,-,79,45.57,54.43,0.0
-2,NC_072442.2,56600028,56600140,-,112,49.107,50.893,0.0
-2,NC_072442.2,56602710,56602712,-,2,100.0,0.0,0.0
-1,NC_072442.2,56615905,56615971,-,66,69.697,30.303,0.0
-1,NC_072442.2,56616631,56616674,-,43,62.791,37.209,0.0
-1,NC_072442.2,56621665,56621720,-,55,43.636,56.364,0.0
-3,NC_072442.2,56627468,56627470,-,2,100.0,0.0,0.0
-3,NC_072442.2,56629508,56629736,-,228,46.491,53.509,0.0
-1,NC_072442.2,56633440,56633444,-,4,50.0,50.0,0.0
-3,NC_072442.2,56638511,56638598,-,87,55.172,44.828,0.0
-1,NC_072442.2,56644648,56644724,-,76,46.053,53.947,0.0
-1,NC_072442.2,56647441,56647511,-,70,57.143,42.857,0.0
-2,NC_072442.2,56650824,56650826,-,2,100.0,0.0,0.0
-2,NC_072442.2,56662077,56662162,-,85,47.059,52.941,0.0
-2,NC_072442.2,56666481,56666686,-,205,53.659,46.341,0.0
-3,NC_072442.2,56678522,56678524,-,2,100.0,0.0,0.0
-2,NC_072442.2,56679153,56679259,-,106,53.774,46.226,0.0
-3,NC_072442.2,56682422,56682432,-,10,50.0,50.0,0.0
-2,NC_072442.2,56683776,56683786,-,10,40.0,60.0,0.0
-1,NC_072442.2,56688862,56688893,-,31,61.29,38.71,0.0
-2,NC_072442.2,56689344,56689346,-,2,100.0,0.0,0.0
-1,NC_072442.2,56692906,56692925,-,19,47.368,52.632,0.0
-3,NC_072442.2,56702405,56702533,-,128,45.312,54.688,0.0
-3,NC_072442.2,56703419,56703444,-,25,40.0,60.0,0.0
-3,NC_072442.2,56713604,56713639,-,35,40.0,60.0,0.0
-2,NC_072442.2,56714094,56714173,-,79,60.759,39.241,0.0
-2,NC_072442.2,56718393,56718453,-,60,36.667,63.333,0.0
-3,NC_072442.2,56730566,56730639,-,73,47.945,52.055,0.0
-3,NC_072442.2,56732306,56732330,-,24,54.167,45.833,0.0
-3,NC_072442.2,56736395,56736444,-,49,51.02,48.98,0.0
-3,NC_072442.2,56739287,56739289,-,2,50.0,50.0,0.0
-3,NC_072442.2,56743253,56743255,-,2,100.0,0.0,0.0
-1,NC_072442.2,56746705,56746840,-,135,38.519,61.481,0.0
-3,NC_072442.2,56750735,56750922,-,187,45.455,54.545,0.0
-2,NC_072442.2,56753991,56754058,-,67,64.179,35.821,0.0
-2,NC_072442.2,56763504,56763577,-,73,58.904,41.096,0.0
-2,NC_072442.2,56765571,56765731,-,160,48.125,51.875,0.0
-2,NC_072442.2,56771685,56771739,-,54,42.593,57.407,0.0
-1,NC_072442.2,56772949,56772951,-,2,100.0,0.0,0.0
-3,NC_072442.2,56775176,56775178,-,2,50.0,50.0,0.0
-1,NC_072442.2,56784853,56784866,-,13,69.231,30.769,0.0
-2,NC_072442.2,56828811,56828922,-,111,49.55,50.45,0.0
-1,NC_072442.2,56833207,56833216,-,9,55.556,44.444,0.0
-3,NC_072442.2,57013418,57013442,-,24,37.5,62.5,0.0
-3,NC_072442.2,57130991,57130997,-,6,50.0,50.0,0.0
-1,NC_072442.2,57155605,57155607,-,2,100.0,0.0,0.0
1,NC_072442.2,57628326,57628398,+,72,77.778,22.222,0.0
1,NC_072442.2,57629079,57629223,+,144,43.75,56.25,0.0
1,NC_072442.2,57631894,57631911,+,17,41.176,58.824,0.0
2,NC_072442.2,57633087,57633088,+,1,100.0,0.0,0.0
1,NC_072442.2,57634826,57634827,+,1,100.0,0.0,0.0
-3,NC_072442.2,57651818,57651854,-,36,19.444,80.556,0.0
-3,NC_072442.2,57651818,57651858,-,40,22.5,77.5,0.0
-2,NC_072442.2,57652860,57652875,-,15,33.333,66.667,0.0
3,NC_072442.2,57661319,57661493,+,174,59.77,40.23,0.0
1,NC_072442.2,57662803,57662808,+,5,40.0,60.0,0.0
3,NC_072442.2,57665733,57665774,+,41,31.707,68.293,0.0
1,NC_072442.2,57666625,57666654,+,29,17.241,82.759,0.0
1,NC_072442.2,57671469,57671541,+,72,44.444,55.556,0.0
1,NC_072442.2,57703623,57704013,+,390,52.308,47.692,0.0
1,NC_072442.2,57706128,57706380,+,252,59.524,40.476,0.0
2,NC_072442.2,57707045,57707143,+,98,65.306,34.694,0.0
3,NC_072442.2,57708505,57708506,+,1,100.0,0.0,0.0
1,NC_072442.2,57709308,57709347,+,39,43.59,56.41,0.0
3,NC_072442.2,57710648,57710696,+,48,37.5,62.5,0.0
3,NC_072442.2,57711843,57711848,+,5,40.0,60.0,0.0
3,NC_072442.2,57712023,57712145,+,122,40.984,59.016,0.0
3,NC_072442.2,57713255,57713309,+,54,59.259,40.741,0.0
2,NC_072442.2,57713477,57713491,+,14,35.714,64.286,0.0
1,NC_072442.2,57714606,57714702,+,96,56.25,43.75,0.0
3,NC_072442.2,57714839,57714914,+,75,30.667,69.333,0.0
2,NC_072442.2,57716923,57717028,+,105,28.571,71.429,0.0
2,NC_072442.2,57717884,57718090,+,206,50.485,49.515,0.0
1,NC_072442.2,57718085,57718203,+,118,38.136,61.864,0.0
3,NC_072442.2,57718607,57718622,+,15,40.0,60.0,0.0
3,NC_072442.2,57718837,57718862,+,25,48.0,52.0,0.0
3,NC_072442.2,57719174,57719201,+,27,25.926,74.074,0.0
1,NC_072442.2,57719604,57719616,+,12,25.0,75.0,0.0
2,NC_072442.2,57719866,57719875,+,9,22.222,77.778,0.0
2,NC_072442.2,57720120,57720292,+,172,40.116,59.884,0.0
1,NC_072442.2,57720291,57720420,+,129,53.488,46.512,0.0
1,NC_072442.2,57721116,57721179,+,63,58.73,41.27,0.0
2,NC_072442.2,57721349,57721480,+,131,54.962,45.038,0.0
1,NC_072442.2,57723816,57723825,+,9,44.444,55.556,0.0
3,NC_072442.2,57724183,57724223,+,40,45.0,55.0,0.0
1,NC_072442.2,57724710,57724734,+,24,70.833,29.167,0.0
1,NC_072442.2,57725533,57725553,+,20,45.0,55.0,0.0
3,NC_072442.2,57725957,57726017,+,60,70.0,30.0,0.0
2,NC_072442.2,57727105,57727108,+,3,33.333,66.667,0.0
2,NC_072442.2,57727762,57727897,+,135,57.037,42.963,0.0
3,NC_072442.2,57727964,57728027,+,63,60.317,39.683,0.0
1,NC_072442.2,57729285,57729393,+,108,63.889,36.111,0.0
2,NC_072442.2,57729481,57729502,+,21,47.619,52.381,0.0
3,NC_072442.2,57729731,57729806,+,75,58.667,41.333,0.0
2,NC_072442.2,57729976,57729985,+,9,66.667,33.333,0.0
2,NC_072442.2,57806146,57806212,+,66,39.394,60.606,0.0
1,NC_072442.2,57806388,57806454,+,66,51.515,48.485,0.0
1,NC_072442.2,57808522,57808527,+,5,60.0,40.0,0.0
3,NC_072442.2,57809758,57809759,+,1,100.0,0.0,0.0
2,NC_072442.2,57809956,57810121,+,165,54.545,45.455,0.0
2,NC_072442.2,57809935,57810121,+,186,52.688,47.312,0.0
1,NC_072442.2,57810147,57810207,+,60,40.0,60.0,0.0
1,NC_072442.2,57810147,57810207,+,60,40.0,60.0,0.0
1,NC_072442.2,57810748,57810801,+,53,28.302,71.698,0.0
2,NC_072442.2,57810971,57811036,+,65,35.385,64.615,0.0
1,NC_072442.2,57813231,57813276,+,45,35.556,64.444,0.0
1,NC_072442.2,57813898,57813906,+,8,37.5,62.5,0.0
1,NC_072442.2,57814380,57814389,+,9,55.556,44.444,0.0
3,NC_072442.2,57814619,57814628,+,9,44.444,55.556,0.0
3,NC_072442.2,57816164,57816332,+,168,34.524,65.476,0.0
1,NC_072442.2,57816598,57816642,+,44,27.273,72.727,0.0
1,NC_072442.2,57816588,57816642,+,54,33.333,66.667,0.0
3,NC_072442.2,57817301,57817373,+,72,30.556,69.444,0.0
3,NC_072442.2,57817301,57817373,+,72,30.556,69.444,0.0
3,NC_072442.2,57817301,57817373,+,72,30.556,69.444,0.0
3,NC_072442.2,57817301,57817373,+,72,30.556,69.444,0.0
1,NC_072442.2,57818557,57818622,+,65,43.077,56.923,0.0
1,NC_072442.2,57818762,57818790,+,28,39.286,60.714,0.0
1,NC_072442.2,57820326,57820368,+,42,38.095,61.905,0.0
1,NC_072442.2,57820550,57820611,+,61,26.23,73.77,0.0
3,NC_072442.2,57822200,57822395,+,195,49.744,50.256,0.0
1,NC_072442.2,57824016,57824043,+,27,29.63,70.37,0.0
2,NC_072442.2,57824284,57824329,+,45,31.111,68.889,0.0
3,NC_072442.2,57824512,57824513,+,1,100.0,0.0,0.0
2,NC_072442.2,57824686,57824695,+,9,33.333,66.667,0.0
3,NC_072442.2,57825158,57825185,+,27,29.63,70.37,0.0
3,NC_072442.2,57826083,57826130,+,47,55.319,44.681,0.0
3,NC_072442.2,57826892,57826931,+,39,33.333,66.667,0.0
1,NC_072442.2,57827231,57827313,+,82,35.366,64.634,0.0
3,NC_072442.2,57828149,57828251,+,102,41.176,58.824,0.0
1,NC_072442.2,57828391,57828456,+,65,35.385,64.615,0.0
1,NC_072442.2,57828618,57828657,+,39,20.513,79.487,0.0
3,NC_072442.2,57829085,57829154,+,69,44.928,55.072,0.0
3,NC_072442.2,57829376,57829403,+,27,44.444,55.556,0.0
2,NC_072442.2,57830077,57830107,+,30,53.333,46.667,0.0
1,NC_072442.2,57830340,57830508,+,168,47.619,52.381,0.0
3,NC_072442.2,57830528,57830552,+,24,50.0,50.0,0.0
2,NC_072442.2,57830746,57830782,+,36,30.556,69.444,0.0
2,NC_072442.2,57837742,57837763,+,21,47.619,52.381,0.0
2,NC_072442.2,57837982,57838021,+,39,43.59,56.41,0.0
1,NC_072442.2,57838255,57838299,+,44,38.636,61.364,0.0
2,NC_072442.2,57839307,57839323,+,16,31.25,68.75,0.0
3,NC_072442.2,57840164,57840329,+,165,52.727,47.273,0.0
2,NC_072442.2,57840355,57840568,+,213,43.192,56.808,0.0
1,NC_072442.2,57840550,57840555,+,5,60.0,40.0,0.0
2,NC_072442.2,57841310,57841318,+,8,25.0,75.0,0.0
3,NC_072442.2,57841496,57841508,+,12,25.0,75.0,0.0
2,NC_072442.2,57841769,57841777,+,8,37.5,62.5,0.0
1,NC_072442.2,57842103,57842112,+,9,44.444,55.556,0.0
2,NC_072442.2,57842338,57842344,+,6,50.0,50.0,0.0
3,NC_072442.2,57844991,57845051,+,60,33.333,66.667,0.0
2,NC_072442.2,57846113,57846130,+,17,11.765,88.235,0.0
2,NC_072442.2,57846119,57846130,+,11,9.091,90.909,0.0
1,NC_072442.2,57846579,57846606,+,27,29.63,70.37,0.0
1,NC_072442.2,57846579,57846606,+,27,29.63,70.37,0.0
2,NC_072442.2,57848444,57848488,+,44,43.182,56.818,0.0
3,NC_072442.2,57848644,57848789,+,145,27.586,72.414,0.0
3,NC_072442.2,57849068,57849110,+,42,33.333,66.667,0.0
1,NC_072442.2,57849293,57849297,+,4,25.0,75.0,0.0
1,NC_072442.2,57849645,57849675,+,30,46.667,53.333,0.0
1,NC_072442.2,57851448,57851475,+,27,33.333,66.667,0.0
1,NC_072442.2,57851715,57851763,+,48,22.917,77.083,0.0
3,NC_072442.2,57852685,57852686,+,1,100.0,0.0,0.0
3,NC_072442.2,57852857,57852863,+,6,50.0,50.0,0.0
1,NC_072442.2,57853341,57853389,+,48,29.167,70.833,0.0
2,NC_072442.2,57853832,57853861,+,29,51.724,48.276,0.0
1,NC_072442.2,57855477,57855567,+,90,35.556,64.444,0.0
2,NC_072442.2,57855831,57855862,+,31,32.258,67.742,0.0
