frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
-2,NC_060947.1,48618705,48618866,-,161,64.596,35.404
-1,NC_060947.1,48620347,48620376,-,29,37.931,62.069
-3,NC_060947.1,48620990,48621123,-,133,43.609,56.391
-2,NC_060947.1,48621438,48621490,-,52,67.308,32.692
-1,NC_060947.1,48621649,48621802,-,153,67.32,32.68
-1,NC_060947.1,48622102,48622162,-,60,61.667,38.333
-1,NC_060947.1,48622357,48622451,-,94,61.702,38.298
-2,NC_060947.1,48622803,48622826,-,23,47.826,52.174
-1,NC_060947.1,48623116,48623183,-,67,64.179,35.821
-2,NC_060947.1,48623757,48623759,-,2,100.0,0.0
-3,NC_060947.1,48624089,48624528,-,439,49.886,50.114
-2,NC_060947.1,48624747,48624835,-,88,56.818,43.182
-3,NC_060947.1,48625472,48625680,-,208,53.365,46.635
-2,NC_060947.1,48626004,48626020,-,16,75.0,25.0
-2,NC_060947.1,48626943,48626947,-,4,75.0,25.0
-1,NC_060947.1,48627187,48627203,-,16,68.75,31.25
-3,NC_060947.1,48628241,48628243,-,2,100.0,0.0
-1,NC_060947.1,48629614,48629616,-,2,50.0,50.0
-1,NC_060947.1,48629689,48629759,-,70,61.429,38.571
-2,NC_060947.1,48630222,48630316,-,94,62.766,37.234
-3,NC_060947.1,48630488,48630490,-,2,50.0,50.0
-3,NC_060947.1,48630488,48630490,-,2,50.0,50.0
-1,NC_060947.1,48630595,48630743,-,148,63.514,36.486
-3,NC_060947.1,48631154,48631182,-,28,60.714,39.286
-3,NC_060947.1,48631493,48631495,-,2,100.0,0.0
-2,NC_060947.1,48632217,48632334,-,117,60.684,39.316
-2,NC_060947.1,48632889,48632896,-,7,57.143,42.857
-1,NC_060947.1,48636475,48636624,-,149,53.691,46.309
-3,NC_060947.1,48637754,48637772,-,18,72.222,27.778
-3,NC_060947.1,48638078,48638080,-,2,100.0,0.0
-3,NC_060947.1,48638270,48638272,-,2,50.0,50.0
-1,NC_060947.1,48638392,48638473,-,81,65.432,34.568
-1,NC_060947.1,48638743,48638800,-,57,57.895,42.105
-1,NC_060947.1,48638743,48638833,-,90,61.111,38.889
-3,NC_060947.1,48642080,48642083,-,3,66.667,33.333
-2,NC_060947.1,48642276,48642330,-,54,70.37,29.63
-2,NC_060947.1,48642684,48642713,-,29,79.31,20.69
-3,NC_060947.1,48643016,48643065,-,49,69.388,30.612
-2,NC_060947.1,48643449,48643541,-,92,60.87,39.13
-2,NC_060947.1,48643449,48643541,-,92,60.87,39.13
-1,NC_060947.1,48645106,48645108,-,2,100.0,0.0
-1,NC_060947.1,48645106,48645148,-,42,57.143,42.857
1,NC_060947.1,48647546,48647547,+,1,100.0,0.0
3,NC_060947.1,48649130,48649286,+,156,45.513,54.487
2,NC_060947.1,48654014,48654046,+,32,71.875,28.125
1,NC_060947.1,48654858,48654963,+,105,60.952,39.048
3,NC_060947.1,48658787,48658943,+,156,61.538,38.462
3,NC_060947.1,48659630,48659696,+,66,69.697,30.303
2,NC_060947.1,48660172,48660187,+,15,73.333,26.667
2,NC_060947.1,48660385,48660439,+,54,74.074,25.926
3,NC_060947.1,48660596,48660608,+,12,58.333,41.667
1,NC_060947.1,48661587,48661650,+,63,69.841,30.159
-1,NC_060947.1,48664906,48664988,-,82,63.415,36.585
-1,NC_060947.1,48665317,48665779,-,462,58.874,41.126
-1,NC_060947.1,48667186,48667577,-,391,58.824,41.176
-2,NC_060947.1,48667212,48667291,-,79,68.354,31.646
-3,NC_060947.1,48669200,48669263,-,63,60.317,39.683
-1,NC_060947.1,48669334,48669500,-,166,68.072,31.928
-2,NC_060947.1,48669882,48670132,-,250,63.2,36.8
2,NC_060947.1,48682713,48682714,+,1,100.0,0.0
1,NC_060947.1,48689369,48689460,+,91,39.56,60.44
3,NC_060947.1,48693318,48693488,+,170,45.294,54.706
3,NC_060947.1,48693318,48693488,+,170,45.294,54.706
2,NC_060947.1,48693919,48693973,+,54,55.556,44.444
2,NC_060947.1,48693919,48693973,+,54,55.556,44.444
3,NC_060947.1,48735140,48735149,+,9,55.556,44.444
2,NC_060947.1,48735725,48735817,+,92,52.174,47.826
1,NC_060947.1,48738676,48738837,+,161,47.826,52.174
3,NC_060947.1,48744659,48744668,+,9,55.556,44.444
3,NC_060947.1,48745245,48745325,+,80,53.75,46.25
2,NC_060947.1,48748193,48748354,+,161,47.826,52.174
3,NC_060947.1,48754184,48754193,+,9,55.556,44.444
1,NC_060947.1,48754771,48754851,+,80,53.75,46.25
3,NC_060947.1,48757719,48757880,+,161,47.826,52.174
1,NC_060947.1,48763710,48763719,+,9,55.556,44.444
1,NC_060947.1,48764296,48764376,+,80,53.75,46.25
3,NC_060947.1,48767244,48767405,+,161,47.826,52.174
1,NC_060947.1,48773235,48773244,+,9,55.556,44.444
2,NC_060947.1,48773822,48773902,+,80,53.75,46.25
1,NC_060947.1,48776770,48776931,+,161,47.826,52.174
2,NC_060947.1,48782761,48782770,+,9,55.556,44.444
2,NC_060947.1,48783347,48783427,+,80,53.75,46.25
1,NC_060947.1,48786295,48786456,+,161,47.826,52.174
2,NC_060947.1,48792286,48792295,+,9,55.556,44.444
2,NC_060947.1,48792872,48793045,+,173,49.133,50.867
1,NC_060947.1,48795805,48795966,+,161,47.826,52.174
2,NC_060947.1,48801796,48801805,+,9,55.556,44.444
2,NC_060947.1,48802382,48802555,+,173,49.133,50.867
1,NC_060947.1,48805315,48805476,+,161,47.826,52.174
2,NC_060947.1,48811306,48811315,+,9,55.556,44.444
2,NC_060947.1,48811892,48812065,+,173,49.133,50.867
2,NC_060947.1,48814823,48814984,+,161,47.826,52.174
3,NC_060947.1,48820814,48820823,+,9,55.556,44.444
3,NC_060947.1,48821400,48821573,+,173,49.133,50.867
2,NC_060947.1,48824333,48824494,+,161,47.826,52.174
3,NC_060947.1,48830324,48830333,+,9,55.556,44.444
3,NC_060947.1,48830910,48831083,+,173,49.133,50.867
3,NC_060947.1,48833841,48834002,+,161,47.826,52.174
3,NC_060947.1,48839831,48839840,+,9,55.556,44.444
2,NC_060947.1,48840416,48840520,+,104,51.923,48.077
2,NC_060947.1,48852920,48853081,+,161,47.826,52.174
3,NC_060947.1,48858905,48858914,+,9,55.556,44.444
1,NC_060947.1,48859492,48859584,+,92,53.261,46.739
1,NC_060947.1,48862447,48862608,+,161,47.826,52.174
2,NC_060947.1,48868432,48868441,+,9,55.556,44.444
2,NC_060947.1,48869018,48869098,+,80,53.75,46.25
3,NC_060947.1,48871968,48872129,+,161,47.826,52.174
1,NC_060947.1,48877953,48877962,+,9,55.556,44.444
2,NC_060947.1,48878540,48878638,+,98,53.061,46.939
2,NC_060947.1,48881510,48881671,+,161,47.826,52.174
3,NC_060947.1,48887495,48887504,+,9,55.556,44.444
3,NC_060947.1,48888081,48888173,+,92,53.261,46.739
2,NC_060947.1,48891041,48891202,+,161,46.584,53.416
2,NC_060947.1,48897049,48897058,+,9,55.556,44.444
2,NC_060947.1,48897635,48897715,+,80,53.75,46.25
1,NC_060947.1,48900583,48900744,+,161,47.826,52.174
1,NC_060947.1,48906570,48906579,+,9,55.556,44.444
1,NC_060947.1,48907156,48907236,+,80,53.75,46.25
2,NC_060947.1,48910103,48910264,+,161,47.826,52.174
3,NC_060947.1,48916088,48916097,+,9,55.556,44.444
2,NC_060947.1,48916673,48916753,+,80,53.75,46.25
1,NC_060947.1,48919621,48919782,+,161,47.826,52.174
-1,NC_060947.1,49005088,49005250,-,162,45.062,54.938
-2,NC_060947.1,49007112,49007118,-,6,66.667,33.333
-1,NC_060947.1,49009828,49009969,-,141,48.227,51.773
-2,NC_060947.1,49010484,49010578,-,94,32.979,67.021
1,NC_060947.1,49146420,49146468,+,48,31.25,68.75
2,NC_060947.1,49146998,49147036,+,38,44.737,55.263
2,NC_060947.1,49148564,49148611,+,47,38.298,61.702
2,NC_060947.1,49241252,49241359,+,107,47.664,52.336
1,NC_060947.1,49358398,49358415,+,17,23.529,76.471
1,NC_060947.1,49358386,49358415,+,29,24.138,75.862
1,NC_060947.1,49387405,49387443,+,38,39.474,60.526
3,NC_060947.1,49387691,49387715,+,24,45.833,54.167
3,NC_060947.1,49387691,49387715,+,24,45.833,54.167
3,NC_060947.1,49393643,49393664,+,21,28.571,71.429
1,NC_060947.1,49398378,49398513,+,135,32.593,67.407
1,NC_060947.1,49399509,49399722,+,213,38.028,61.972
2,NC_060947.1,49406546,49406551,+,5,60.0,40.0
3,NC_060947.1,49408176,49408232,+,56,41.071,58.929
2,NC_060947.1,49408548,49408549,+,1,100.0,0.0
-2,NC_060947.1,49515159,49515202,-,43,55.814,44.186
-2,NC_060947.1,49516308,49516315,-,7,42.857,57.143
-2,NC_060947.1,49516308,49516315,-,7,42.857,57.143
-1,NC_060947.1,49518490,49518521,-,31,45.161,54.839
1,NC_060947.1,49556679,49556715,+,36,41.667,58.333
1,NC_060947.1,49566413,49566414,+,1,100.0,0.0
2,NC_060947.1,49582915,49582936,+,21,38.095,61.905
1,NC_060947.1,49584051,49584084,+,33,42.424,57.576
1,NC_060947.1,49584051,49584084,+,33,42.424,57.576
1,NC_060947.1,49584309,49584324,+,15,46.667,53.333
3,NC_060947.1,49585367,49585460,+,93,47.312,52.688
2,NC_060947.1,49613773,49613803,+,30,56.667,43.333
2,NC_060947.1,49622805,49622806,+,1,100.0,0.0
-1,NC_060947.1,49641829,49641859,-,30,63.333,36.667
-3,NC_060947.1,49643072,49643157,-,85,50.588,49.412
-2,NC_060947.1,49646262,49646404,-,142,56.338,43.662
-2,NC_060947.1,49647441,49647457,-,16,37.5,62.5
-1,NC_060947.1,49648189,49648191,-,2,50.0,50.0
-1,NC_060947.1,49649485,49649531,-,46,50.0,50.0
-1,NC_060947.1,49649944,49650011,-,67,62.687,37.313
-2,NC_060947.1,49651002,49651060,-,58,48.276,51.724
-2,NC_060947.1,49651338,49651414,-,76,48.684,51.316
-2,NC_060947.1,49653927,49653929,-,2,50.0,50.0
-1,NC_060947.1,49655599,49655601,-,2,50.0,50.0
-2,NC_060947.1,49656087,49656153,-,66,42.424,57.576
-1,NC_060947.1,49658857,49658987,-,130,45.385,54.615
-2,NC_060947.1,49661742,49661761,-,19,47.368,52.632
-1,NC_060947.1,49662868,49662870,-,2,100.0,0.0
-2,NC_060947.1,49663740,49663774,-,34,50.0,50.0
-2,NC_060947.1,49664583,49664585,-,2,100.0,0.0
-2,NC_060947.1,49672464,49672470,-,6,66.667,33.333
-1,NC_060947.1,49674475,49674494,-,19,42.105,57.895
-3,NC_060947.1,49674839,49674924,-,85,54.118,45.882
-1,NC_060947.1,49693858,49693880,-,22,36.364,63.636
-2,NC_060947.1,49695357,49695682,-,325,39.385,60.615
-3,NC_060947.1,49741199,49741464,-,265,60.0,40.0
-2,NC_060947.1,49874055,49874077,-,22,36.364,63.636
-2,NC_060947.1,49874055,49874078,-,23,34.783,65.217
-3,NC_060947.1,49878824,49878826,-,2,50.0,50.0
-2,NC_060947.1,49890225,49890248,-,23,47.826,52.174
-1,NC_060947.1,49899013,49899015,-,2,100.0,0.0
-1,NC_060947.1,49904554,49904579,-,25,60.0,40.0
-1,NC_060947.1,49909573,49909575,-,2,100.0,0.0
-1,NC_060947.1,49909573,49909575,-,2,100.0,0.0
-3,NC_060947.1,49967198,49967200,-,2,100.0,0.0
-2,NC_060947.1,50085252,50085268,-,16,62.5,37.5
2,NC_060947.1,50182331,50182510,+,179,50.279,49.721
3,NC_060947.1,51166046,51166139,+,93,65.591,34.409
3,NC_060947.1,51168773,51168872,+,99,36.364,63.636
1,NC_060947.1,51168967,51169041,+,74,55.405,44.595
3,NC_060947.1,51169322,51169421,+,99,49.495,50.505
2,NC_060947.1,51169889,51170026,+,137,59.124,40.876
3,NC_060947.1,51170023,51170246,+,223,50.673,49.327
1,NC_060947.1,51170339,51170340,+,1,100.0,0.0
3,NC_060947.1,51171992,51172016,+,24,45.833,54.167
-1,NC_060947.1,51334015,51334017,-,2,50.0,50.0
-3,NC_060947.1,51334667,51334770,-,103,61.165,38.835
-2,NC_060947.1,51335484,51335486,-,2,100.0,0.0
-3,NC_060947.1,51335828,51335830,-,2,50.0,50.0
-2,NC_060947.1,51336087,51336284,-,197,63.452,36.548
-1,NC_060947.1,51336376,51336412,-,36,69.444,30.556
-3,NC_060947.1,51337538,51337593,-,55,70.909,29.091
-2,NC_060947.1,51337722,51337866,-,144,64.583,35.417
-1,NC_060947.1,51337924,51338033,-,109,60.55,39.45
-1,NC_060947.1,51338449,51338648,-,199,59.296,40.704
-1,NC_060947.1,51339700,51339746,-,46,69.565,30.435
2,NC_060947.1,51457831,51457876,+,45,68.889,31.111
2,NC_060947.1,51458929,51459127,+,198,59.091,40.909
2,NC_060947.1,51459544,51459652,+,108,60.185,39.815
3,NC_060947.1,51459711,51459854,+,143,64.336,35.664
1,NC_060947.1,51459984,51460038,+,54,70.37,29.63
2,NC_060947.1,51461165,51461200,+,35,68.571,31.429
3,NC_060947.1,51461293,51461489,+,196,63.265,36.735
1,NC_060947.1,51461747,51461748,+,1,100.0,0.0
3,NC_060947.1,51462091,51462092,+,1,100.0,0.0
1,NC_060947.1,51462807,51462909,+,102,61.765,38.235
2,NC_060947.1,51463560,51463561,+,1,100.0,0.0
1,NC_060947.1,51641829,51641847,+,18,27.778,72.222
1,NC_060947.1,51642406,51642426,+,20,45.0,55.0
3,NC_060947.1,51644403,51644477,+,74,24.324,75.676
3,NC_060947.1,51768004,51768041,+,37,67.568,32.432
3,NC_060947.1,51769248,51769487,+,239,41.004,58.996
3,NC_060947.1,51769232,51769487,+,255,41.961,58.039
3,NC_060947.1,51769248,51769487,+,239,41.004,58.996
2,NC_060947.1,51769886,51769960,+,74,32.432,67.568
-3,NC_060947.1,51786467,51786542,-,75,33.333,66.667
-1,NC_060947.1,51786940,51787180,-,240,40.833,59.167
-1,NC_060947.1,51786940,51787196,-,256,42.188,57.812
-1,NC_060947.1,51786940,51787180,-,240,40.833,59.167
-1,NC_060947.1,51788386,51788424,-,38,68.421,31.579
-3,NC_060947.1,51799337,51799412,-,75,33.333,66.667
-1,NC_060947.1,51799810,51800066,-,256,42.188,57.812
-1,NC_060947.1,51799810,51800066,-,256,42.188,57.812
-1,NC_060947.1,51799810,51800050,-,240,40.833,59.167
-1,NC_060947.1,51799810,51800050,-,240,40.833,59.167
-1,NC_060947.1,51801256,51801294,-,38,68.421,31.579
-1,NC_060947.1,51932872,51933067,-,195,54.872,45.128
-1,NC_060947.1,51935140,51935159,-,19,52.632,47.368
-3,NC_060947.1,51937052,51937058,-,6,66.667,33.333
-1,NC_060947.1,51938203,51938210,-,7,71.429,28.571
-1,NC_060947.1,51983590,51983692,-,102,37.255,62.745
-1,NC_060947.1,51983590,51983624,-,34,23.529,76.471
-2,NC_060947.1,51985140,51985281,-,141,55.319,44.681
-2,NC_060947.1,51987402,51987421,-,19,52.632,47.368
-2,NC_060947.1,51989340,51989346,-,6,66.667,33.333
-2,NC_060947.1,51990522,51990529,-,7,71.429,28.571
3,NC_060947.1,52037693,52037699,+,6,66.667,33.333
1,NC_060947.1,52038877,52038882,+,5,60.0,40.0
1,NC_060947.1,52040802,52040820,+,18,50.0,50.0
3,NC_060947.1,52042941,52043081,+,140,55.0,45.0
2,NC_060947.1,52044598,52044631,+,33,21.212,78.788
2,NC_060947.1,52044530,52044631,+,101,36.634,63.366
-2,NC_060947.1,52082067,52082185,-,118,50.847,49.153
1,NC_060947.1,52097544,52097607,+,63,31.746,68.254
1,NC_060947.1,52098151,52098360,+,209,46.411,53.589
2,NC_060947.1,52100123,52100317,+,194,33.505,66.495
-3,NC_060947.1,52149635,52149686,-,51,29.412,70.588
-1,NC_060947.1,52151200,52151344,-,144,47.222,52.778
-3,NC_060947.1,52151933,52151964,-,31,38.71,61.29
3,NC_060947.1,52369541,52369550,+,9,44.444,55.556
3,NC_060947.1,52371102,52371170,+,68,48.529,51.471
3,NC_060947.1,52370858,52371170,+,312,52.885,47.115
3,NC_060947.1,52371102,52371170,+,68,48.529,51.471
3,NC_060947.1,52371335,52371425,+,90,57.778,42.222
1,NC_060947.1,52371557,52371558,+,1,100.0,0.0
1,NC_060947.1,52372546,52372710,+,164,43.902,56.098
-1,NC_060947.1,52479493,52479710,-,217,69.585,30.415
-1,NC_060947.1,52479493,52479771,-,278,67.986,32.014
-3,NC_060947.1,52479938,52480055,-,117,53.846,46.154
-3,NC_060947.1,52479938,52480046,-,108,54.63,45.37
-1,NC_060947.1,52480351,52480412,-,61,55.738,44.262
-1,NC_060947.1,52481116,52481204,-,88,57.955,42.045
-3,NC_060947.1,52482062,52482189,-,127,60.63,39.37
-2,NC_060947.1,52483995,52484044,-,49,63.265,36.735
-1,NC_060947.1,52484743,52484763,-,20,55.0,45.0
-1,NC_060947.1,52485031,52485037,-,6,50.0,50.0
-3,NC_060947.1,52487747,52487823,-,76,57.895,42.105
-2,NC_060947.1,52487994,52488127,-,133,58.647,41.353
-1,NC_060947.1,52496557,52496678,-,121,52.066,47.934
-1,NC_060947.1,52496938,52496940,-,2,100.0,0.0
-1,NC_060947.1,52497751,52497761,-,10,60.0,40.0
-2,NC_060947.1,52498029,52498051,-,22,59.091,40.909
-1,NC_060947.1,52500922,52500953,-,31,61.29,38.71
-2,NC_060947.1,52502043,52502059,-,16,62.5,37.5
-1,NC_060947.1,52502329,52502338,-,9,66.667,33.333
-1,NC_060947.1,52503382,52503407,-,25,48.0,52.0
-1,NC_060947.1,52503382,52503407,-,25,48.0,52.0
-2,NC_060947.1,52503861,52504060,-,199,47.739,52.261
-2,NC_060947.1,52504449,52504540,-,91,46.154,53.846
-1,NC_060947.1,52507057,52507103,-,46,54.348,45.652
-3,NC_060947.1,52510955,52511004,-,49,69.388,30.612
-1,NC_060947.1,52524403,52524409,-,6,50.0,50.0
-1,NC_060947.1,52525273,52525459,-,186,56.452,43.548
-1,NC_060947.1,52529539,52529594,-,55,63.636,36.364
-1,NC_060947.1,52532983,52533232,-,249,46.586,53.414
-1,NC_060947.1,52534297,52534377,-,80,56.25,43.75
-3,NC_060947.1,52534982,52534984,-,2,50.0,50.0
-2,NC_060947.1,52536459,52536542,-,83,59.036,40.964
-3,NC_060947.1,52540685,52540791,-,106,48.113,51.887
-2,NC_060947.1,52541961,52542061,-,100,61.0,39.0
-3,NC_060947.1,52565813,52565815,-,2,100.0,0.0
-3,NC_060947.1,52565813,52565815,-,2,100.0,0.0
-1,NC_060947.1,52567741,52567743,-,2,100.0,0.0
-1,NC_060947.1,52578025,52578156,-,131,58.015,41.985
-3,NC_060947.1,52606679,52606681,-,2,50.0,50.0
-2,NC_060947.1,52666827,52666927,-,100,65.0,35.0
-3,NC_060947.1,52667243,52667325,-,82,65.854,34.146
-3,NC_060947.1,52668497,52668813,-,316,56.646,43.354
-2,NC_060947.1,52669215,52669404,-,189,46.561,53.439
-2,NC_060947.1,52680981,52681084,-,103,62.136,37.864
-2,NC_060947.1,52682499,52682533,-,34,61.765,38.235
-1,NC_060947.1,52682776,52682778,-,2,50.0,50.0
-1,NC_060947.1,52685818,52685894,-,76,38.158,61.842
-3,NC_060947.1,52689890,52689892,-,2,100.0,0.0
-2,NC_060947.1,52691283,52691338,-,55,63.636,36.364
-1,NC_060947.1,52691677,52691819,-,142,54.93,45.07
-2,NC_060947.1,52692015,52692097,-,82,57.317,42.683
-3,NC_060947.1,52695359,52695387,-,28,50.0,50.0
-2,NC_060947.1,52695699,52695746,-,47,51.064,48.936
-2,NC_060947.1,52698045,52698103,-,58,37.931,62.069
-2,NC_060947.1,52698285,52698337,-,52,61.538,38.462
-1,NC_060947.1,52699240,52699242,-,2,50.0,50.0
-3,NC_060947.1,52700996,52701099,-,103,48.544,51.456
-1,NC_060947.1,52701316,52701322,-,6,83.333,16.667
-3,NC_060947.1,52708178,52708238,-,60,50.0,50.0
-3,NC_060947.1,52708751,52708835,-,84,66.667,33.333
1,NC_060947.1,52712736,52712745,+,9,66.667,33.333
2,NC_060947.1,52714427,52714483,+,56,53.571,46.429
2,NC_060947.1,52714970,52715002,+,32,65.625,34.375
1,NC_060947.1,52716315,52716465,+,150,51.333,48.667
1,NC_060947.1,52717133,52717134,+,1,100.0,0.0
-3,NC_060947.1,52718084,52718168,-,84,54.762,45.238
-3,NC_060947.1,52718084,52718141,-,57,52.632,47.368
-3,NC_060947.1,52718315,52718331,-,16,75.0,25.0
-2,NC_060947.1,52718484,52718590,-,106,49.057,50.943
-1,NC_060947.1,52720027,52720064,-,37,62.162,37.838
-1,NC_060947.1,52720552,52720661,-,109,55.046,44.954
-2,NC_060947.1,52820352,52820354,-,2,100.0,0.0
-2,NC_060947.1,52820790,52820863,-,73,52.055,47.945
-3,NC_060947.1,52822427,52822494,-,67,49.254,50.746
-2,NC_060947.1,52822725,52822727,-,2,100.0,0.0
-2,NC_060947.1,52823901,52823903,-,2,50.0,50.0
-1,NC_060947.1,52824619,52824684,-,65,53.846,46.154
-2,NC_060947.1,52825173,52825188,-,15,46.667,53.333
-1,NC_060947.1,52825900,52826011,-,111,56.757,43.243
-2,NC_060947.1,52828758,52828797,-,39,51.282,48.718
-2,NC_060947.1,52830009,52830244,-,235,45.532,54.468
-2,NC_060947.1,52830009,52830199,-,190,42.105,57.895
-2,NC_060947.1,52830873,52830918,-,45,57.778,42.222
-3,NC_060947.1,52831355,52831387,-,32,68.75,31.25
-1,NC_060947.1,52832680,52832794,-,114,42.105,57.895
-1,NC_060947.1,52833016,52833062,-,46,50.0,50.0
-3,NC_060947.1,52833785,52834031,-,246,49.593,50.407
-2,NC_060947.1,52835244,52835317,-,73,54.795,45.205
-3,NC_060947.1,52836977,52837024,-,47,36.17,63.83
-2,NC_060947.1,52837527,52837624,-,97,56.701,43.299
-2,NC_060947.1,52837527,52837672,-,145,57.931,42.069
-3,NC_060947.1,52838576,52838669,-,93,51.613,48.387
-2,NC_060947.1,52838994,52838996,-,2,100.0,0.0
-3,NC_060947.1,52840985,52840991,-,6,50.0,50.0
-2,NC_060947.1,52843671,52843740,-,69,42.029,57.971
-2,NC_060947.1,52844928,52845013,-,85,50.588,49.412
-3,NC_060947.1,52845131,52845329,-,198,51.515,48.485
-1,NC_060947.1,52845697,52845712,-,15,53.333,46.667
-3,NC_060947.1,52846544,52846546,-,2,100.0,0.0
-2,NC_060947.1,52848078,52848114,-,36,47.222,52.778
-2,NC_060947.1,52848384,52848469,-,85,54.118,45.882
-1,NC_060947.1,52849141,52849189,-,48,64.583,35.417
-1,NC_060947.1,52849915,52850104,-,189,51.323,48.677
-2,NC_060947.1,52850805,52850932,-,127,57.48,42.52
-3,NC_060947.1,52851302,52851425,-,123,53.659,46.341
-2,NC_060947.1,52855050,52855052,-,2,100.0,0.0
-2,NC_060947.1,52855974,52855976,-,2,100.0,0.0
-1,NC_060947.1,52860088,52860110,-,22,27.273,72.727
-2,NC_060947.1,52861431,52861515,-,84,40.476,59.524
-1,NC_060947.1,52861936,52862003,-,67,35.821,64.179
-1,NC_060947.1,52861936,52862003,-,67,35.821,64.179
-3,NC_060947.1,52863137,52863260,-,123,52.033,47.967
-3,NC_060947.1,52869845,52869918,-,73,38.356,61.644
-2,NC_060947.1,52872795,52872850,-,55,47.273,52.727
-2,NC_060947.1,52873140,52873142,-,2,50.0,50.0
-2,NC_060947.1,52875807,52875907,-,100,45.0,55.0
-1,NC_060947.1,52878523,52878758,-,235,44.255,55.745
-1,NC_060947.1,52879681,52879724,-,43,30.233,69.767
-1,NC_060947.1,52880857,52880859,-,2,50.0,50.0
-3,NC_060947.1,52881545,52881547,-,2,100.0,0.0
-2,NC_060947.1,52886388,52886478,-,90,43.333,56.667
-3,NC_060947.1,52888901,52888925,-,24,29.167,70.833
-2,NC_060947.1,52889727,52889729,-,2,100.0,0.0
-1,NC_060947.1,52890916,52890950,-,34,29.412,70.588
-1,NC_060947.1,52895185,52895213,-,28,46.429,53.571
-2,NC_060947.1,52900893,52900895,-,2,50.0,50.0
-3,NC_060947.1,52902047,52902105,-,58,46.552,53.448
-3,NC_060947.1,52903583,52903701,-,118,38.983,61.017
-1,NC_060947.1,52910941,52910953,-,12,50.0,50.0
-3,NC_060947.1,52911509,52911515,-,6,33.333,66.667
-1,NC_060947.1,52912063,52912144,-,81,43.21,56.79
-1,NC_060947.1,52914817,52914845,-,28,21.429,78.571
-1,NC_060947.1,52915846,52915868,-,22,36.364,63.636
-1,NC_060947.1,52915846,52915868,-,22,36.364,63.636
-3,NC_060947.1,52917269,52917287,-,18,33.333,66.667
-3,NC_060947.1,52918793,52918839,-,46,36.957,63.043
-3,NC_060947.1,52920503,52920588,-,85,41.176,58.824
-2,NC_060947.1,52933677,52933711,-,34,52.941,47.059
-1,NC_060947.1,52934491,52934555,-,64,40.625,59.375
-2,NC_060947.1,52940274,52940407,-,133,27.82,72.18
-1,NC_060947.1,53228887,53228889,-,2,50.0,50.0
-1,NC_060947.1,53229886,53229907,-,21,52.381,47.619
-1,NC_060947.1,53233816,53233865,-,49,53.061,46.939
-2,NC_060947.1,53252529,53252580,-,51,41.176,58.824
-1,NC_060947.1,53274769,53274781,-,12,58.333,41.667
-3,NC_060947.1,53275598,53275612,-,14,57.143,42.857
-1,NC_060947.1,53275681,53275683,-,2,100.0,0.0
-1,NC_060947.1,53275681,53275774,-,93,61.29,38.71
-1,NC_060947.1,53276875,53276945,-,70,45.714,54.286
-2,NC_060947.1,53277465,53277633,-,168,51.786,48.214
-1,NC_060947.1,53282602,53282604,-,2,100.0,0.0
-1,NC_060947.1,53285497,53285561,-,64,53.125,46.875
-3,NC_060947.1,53289692,53289738,-,46,39.13,60.87
-3,NC_060947.1,53291972,53292023,-,51,54.902,45.098
-3,NC_060947.1,53292461,53292463,-,2,50.0,50.0
-1,NC_060947.1,53300911,53300992,-,81,54.321,45.679
-2,NC_060947.1,53304141,53304247,-,106,49.057,50.943
-3,NC_060947.1,53306462,53306464,-,2,100.0,0.0
-3,NC_060947.1,53307209,53307530,-,321,47.664,52.336
-2,NC_060947.1,53312124,53312126,-,2,100.0,0.0
-2,NC_060947.1,53312619,53312625,-,6,33.333,66.667
-3,NC_060947.1,53332517,53332519,-,2,100.0,0.0
-3,NC_060947.1,53332517,53332519,-,2,100.0,0.0
-1,NC_060947.1,53334703,53334763,-,60,63.333,36.667
-3,NC_060947.1,53370083,53370108,-,25,16.0,84.0
-1,NC_060947.1,53370106,53370108,-,2,50.0,50.0
-1,NC_060947.1,53371174,53371198,-,24,37.5,62.5
-3,NC_060947.1,53371184,53371198,-,14,42.857,57.143
-3,NC_060947.1,53375486,53375597,-,111,32.432,67.568
-1,NC_060947.1,53377609,53377637,-,28,57.143,42.857
-1,NC_060947.1,53381176,53381198,-,22,40.909,59.091
-3,NC_060947.1,53406410,53406412,-,2,100.0,0.0
-3,NC_060947.1,53423606,53423664,-,58,53.448,46.552
-3,NC_060947.1,53425406,53425419,-,13,46.154,53.846
-2,NC_060947.1,53426367,53426382,-,15,53.333,46.667
-2,NC_060947.1,53447535,53447584,-,49,36.735,63.265
-1,NC_060947.1,53472364,53472389,-,25,60.0,40.0
-3,NC_060947.1,53491835,53491875,-,40,30.0,70.0
-1,NC_060947.1,53518540,53518597,-,57,15.789,84.211
-2,NC_060947.1,53522631,53522694,-,63,22.222,77.778
-3,NC_060947.1,53526821,53526823,-,2,50.0,50.0
-2,NC_060947.1,53528211,53528227,-,16,37.5,62.5
-1,NC_060947.1,53538538,53538587,-,49,28.571,71.429
-2,NC_060947.1,53539719,53539884,-,165,32.727,67.273
-1,NC_060947.1,53541277,53541289,-,12,16.667,83.333
-1,NC_060947.1,53541406,53541422,-,16,37.5,62.5
-3,NC_060947.1,53543663,53543847,-,184,34.783,65.217
-1,NC_060947.1,53545618,53545628,-,10,50.0,50.0
